Conventions,G,BADC-CSV,1
title,G,uk-hourly-weather-obs
2010-03-07 09:00:00,1649,DCNN,DLY3208,1,253,1022,NA,NA,320,5,02,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.4,3,74.3,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-31 07:37:47,0,NA,NA
2010-03-08 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,2,02,NA,NA,8,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,-0.4,1.5,80.5,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-08 11:15:10,0,NA,NA
2010-03-09 09:00:00,1649,DCNN,DLY3208,1,253,1022,NA,NA,0,0,10,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-18 09:29:00,0,NA,NA
2010-03-10 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,0,0,02,NA,NA,4,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-2.4,-1,85.6,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-17 10:53:08,0,NA,NA
2010-03-11 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,5,03,NA,NA,7,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-1.6,2.6,62.4,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-17 10:55:39,0,NA,NA
2010-03-12 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,5,02,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,-0.3,3.4,65.1,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-17 11:09:20,0,NA,NA
2010-03-13 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,340,13,02,NA,NA,1,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,1.5,5.1,65,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-17 11:11:54,0,NA,NA
2010-03-14 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,340,13,03,NA,NA,5,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1.9,6.6,57.2,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-17 11:27:15,0,NA,NA
2010-03-15 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,13,03,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,3.2,6.4,68,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-17 11:30:39,0,NA,NA
2010-03-16 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,250,5,02,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,4.6,5.6,87.9,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-17 11:36:05,0,NA,NA
2010-03-17 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,13,03,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,5.5,7.9,74.3,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-17 11:37:49,0,NA,NA
2010-03-18 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,180,5,02,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.2,7.8,71.9,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-18 11:28:52,0,NA,NA
2010-03-19 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,19,02,NA,NA,2,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,1.8,6.4,58,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-22 14:42:00,0,NA,NA
2010-03-20 09:00:00,1649,DCNN,DLY3208,1,253,1022,NA,NA,320,5,01,NA,NA,6,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.7,5.4,64.2,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-31 07:40:24,0,NA,NA
2010-03-21 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,02,NA,NA,3,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,2.4,4.8,74.8,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-22 14:47:31,0,NA,NA
2010-03-22 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,9,03,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,4.8,7.5,71.5,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-22 14:49:22,0,NA,NA
2010-03-23 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,230,13,02,NA,NA,4,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,0.6,4.8,60.9,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-24 11:04:50,0,NA,NA
2010-03-24 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,70,5,03,NA,NA,8,NA,NA,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,6.4,8.1,80.3,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-24 11:14:04,0,NA,NA
2010-03-25 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,9,61,NA,NA,8,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,5.7,5.9,96.9,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-25 10:54:37,0,NA,NA
2010-03-26 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,9,61,NA,NA,8,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,4.8,5.6,90.9,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-26 11:02:00,0,NA,NA
2010-03-27 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,360,13,02,NA,NA,4,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,3.2,6.4,68,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-29 13:16:28,0,NA,NA
2010-03-28 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,340,19,02,NA,NA,4,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,2.9,6.1,67.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-29 13:19:01,0,NA,NA
2010-03-29 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,5,02,NA,NA,8,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0.2,2.2,79.5,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-29 13:22:38,0,NA,NA
2010-03-30 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,90,24,63,NA,NA,8,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.6,2.8,98.1,NA,NA,02,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-06 12:09:27,0,NA,NA
2010-03-31 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,360,5,83,NA,NA,8,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,-0.3,1.3,83.7,NA,NA,02,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-06 12:12:36,0,NA,NA
2010-04-01 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,13,02,NA,NA,3,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,-2.5,2.7,56,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-06 12:21:28,0,NA,NA
2010-04-02 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,0,0,02,NA,NA,1,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,-0.4,3.2,66.1,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-06 12:23:08,0,NA,NA
2010-04-03 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,0,0,02,NA,NA,3,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,4.4,5.6,86.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-06 12:26:24,0,NA,NA
2010-04-04 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,02,NA,NA,7,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,2.7,4,85.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-06 12:29:59,0,NA,NA
2010-04-05 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,230,5,63,NA,NA,8,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,6.8,8.3,82.9,NA,NA,02,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-06 12:38:37,0,NA,NA
2010-04-06 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,200,19,02,NA,NA,8,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,4.3,7.5,67,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-06 13:06:37,0,NA,NA
2010-04-07 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,5,02,NA,NA,1,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,2,5.8,63.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-13 12:52:45,0,NA,NA
2010-04-08 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,19,02,NA,NA,4,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,4.6,8,65.5,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-13 12:54:57,0,NA,NA
2010-04-09 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,9,03,NA,NA,6,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,4.9,8,67.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-13 12:57:09,0,NA,NA
2010-04-10 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,02,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,1.7,6.8,54.5,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-13 13:24:08,0,NA,NA
2010-04-11 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,140,2,01,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,3.5,7.2,63.4,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-13 13:04:26,0,NA,NA
2010-04-12 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,360,5,02,NA,NA,3,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,4.8,7.4,72.6,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-13 13:16:55,0,NA,NA
2010-04-13 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,5,02,NA,NA,6,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,2.3,6.4,61.2,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-13 13:21:06,0,NA,NA
2010-04-14 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,70,9,02,NA,NA,8,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,1.4,4.8,67,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-14 09:34:43,0,NA,NA
2010-04-15 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,02,NA,NA,5,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,2.5,6.3,63.2,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-15 09:31:23,0,NA,NA
2010-04-16 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,0,0,02,NA,NA,1,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,2.4,6.7,59.5,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-21 09:54:31,0,NA,NA
2010-04-17 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,290,9,02,NA,NA,6,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,2.1,6,62.8,NA,NA,00,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-21 10:00:13,0,NA,NA
2010-04-18 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,61,NA,NA,8,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,3.3,4,91.7,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-04-21 10:06:55,0,NA,NA
