lat	lon	title	description	icon	iconSize	iconOffset
52.148	-2.041	pershore	PERSHORE (00657) hereford-and-worcester lat: 52.148, long: -2.041, ele: 35 [active: 1957-2017]	img/hourly-rain.png	24,24	0,-24
52.1	-2.06	pershore-college	PERSHORE COLLEGE (00658) hereford-and-worcester lat: 52.1, long: -2.06, ele: 37 [active: 1999-2017]	img/hourly-rain.png	24,24	0,-24
52.248	-1.935	astwood-bank	ASTWOOD BANK (00660) hereford-and-worcester lat: 52.248, long: -1.935, ele: 137 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
52.031	-2.842	madley	MADLEY (00664) hereford-and-worcester lat: 52.031, long: -2.842, ele: 78 [active: 1984-1998]	img/hourly-rain.png	24,24	0,-24
52.243	-2.886	shobdon-airfield	SHOBDON AIRFIELD (00669) hereford-and-worcester lat: 52.243, long: -2.886, ele: 99 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
52.121	-2.306	great-malvern	GREAT MALVERN (00670) hereford-and-worcester lat: 52.121, long: -2.306, ele: 44 [active: 1995-2008]	img/hourly-rain.png	24,24	0,-24
51.911	-2.586	ross-on-wye	ROSS-ON-WYE (00671) hereford-and-worcester lat: 51.911, long: -2.586, ele: 67 [active: 1930-2017]	img/hourly-rain.png	24,24	0,-24
52.125	-2.638	preston-wynne	PRESTON WYNNE (00673) hereford-and-worcester lat: 52.125, long: -2.638, ele: 84 [active: 1999-2008]	img/hourly-rain.png	24,24	0,-24
51.453	-2.6	bristol-weather-centre	BRISTOL WEATHER CENTRE (00675) avon lat: 51.453, long: -2.6, ele: 42 [active: 1982-2001]	img/hourly-rain.png	24,24	0,-24
51.522	-2.577	filton	FILTON (00676) avon lat: 51.522, long: -2.577, ele: 59 [active: 1957-2017]	img/hourly-rain.png	24,24	0,-24
51.74	-2.404	slimbridge	SLIMBRIDGE (00680) gloucestershire lat: 51.74, long: -2.404, ele: 5 [active: 1997-1998]	img/hourly-rain.png	24,24	0,-24
51.858	-2.218	gloucester	GLOUCESTER (00684) gloucestershire lat: 51.858, long: -2.218, ele: 23 [active: 1960-1976]	img/hourly-rain.png	24,24	0,-24
51.808	-2.619	berry-hill	BERRY HILL (00685) gloucestershire lat: 51.808, long: -2.619, ele: 232 [active: 1983-1983]	img/hourly-rain.png	24,24	0,-24
51.891	-2.196	innsworth	INNSWORTH (00686) gloucestershire lat: 51.891, long: -2.196, ele: 21 [active: 1976-1981]	img/hourly-rain.png	24,24	0,-24
51.607	-2.221	westonbirt	WESTONBIRT (00691) gloucestershire lat: 51.607, long: -2.221, ele: 135 [active: 2009-2017]	img/hourly-rain.png	24,24	0,-24
51.861	-1.693	little-rissington	LITTLE RISSINGTON (00692) gloucestershire lat: 51.861, long: -1.693, ele: 210 [active: 1957-2017]	img/hourly-rain.png	24,24	0,-24
51.561	-0.18	hampstead	HAMPSTEAD (00695) greater-london lat: 51.561, long: -0.18, ele: 137 [active: 2010-2016]	img/hourly-rain.png	24,24	0,-24
51.505	-0.131	london-st-jamess-park	LONDON, ST JAMES'S PARK (00697) greater-london lat: 51.505, long: -0.131, ele: 5 [active: 1997-2017]	img/hourly-rain.png	24,24	0,-24
51.48	-0.004	greenwich	GREENWICH (00707) greater-london lat: 51.48, long: -0.004, ele: 7 [active: 1997-1997]	img/hourly-rain.png	24,24	0,-24
51.479	-0.451	heathrow	HEATHROW (00708) greater-london lat: 51.479, long: -0.451, ele: 25 [active: 1949-2017]	img/hourly-rain.png	24,24	0,-24
51.549	-0.417	northolt	NORTHOLT (00709) greater-london lat: 51.549, long: -0.417, ele: 33 [active: 1995-2017]	img/hourly-rain.png	24,24	0,-24
51.412	-0.378	hampton-w-wks	HAMPTON W WKS (00711) greater-london lat: 51.412, long: -0.378, ele: 12 [active: 2012-2017]	img/hourly-rain.png	24,24	0,-24
51.311	-0.476	wisley	WISLEY (00719) surrey lat: 51.311, long: -0.476, ele: 38 [active: 2000-2017]	img/hourly-rain.png	24,24	0,-24
51.468	-0.316	kew	KEW (00721) greater-london lat: 51.468, long: -0.316, ele: 5 [active: 1957-1981]	img/hourly-rain.png	24,24	0,-24
51.482	-0.294	kew-gardens	KEW GARDENS (00723) greater-london lat: 51.482, long: -0.294, ele: 6 [active: 2007-2017]	img/hourly-rain.png	24,24	0,-24
51.152	-0.193	gatwick	GATWICK (00725) west-sussex lat: 51.152, long: -0.193, ele: 59 [active: 1958-1998]	img/hourly-rain.png	24,24	0,-24
51.304	-0.092	kenley-airfield	KENLEY AIRFIELD (00726) greater-london lat: 51.304, long: -0.092, ele: 170 [active: 1991-2017]	img/hourly-rain.png	24,24	0,-24
51.206	1.015	anvil-green	ANVIL GREEN (00732) kent lat: 51.206, long: 1.015, ele: 140 [active: 1984-1992]	img/hourly-rain.png	24,24	0,-24
51.077	0.46	goudhurst	GOUDHURST (00742) kent lat: 51.077, long: 0.46, ele: 85 [active: 2009-2017]	img/hourly-rain.png	24,24	0,-24
51.288	0.448	east-malling	EAST MALLING (00744) kent lat: 51.288, long: 0.448, ele: 33 [active: 1997-2017]	img/hourly-rain.png	24,24	0,-24
51.197	0.636	ulcombe	ULCOMBE (00746) kent lat: 51.197, long: 0.636, ele: 47 [active: 1973-1996]	img/hourly-rain.png	24,24	0,-24
51.197	0.782	charing	CHARING (00747) kent lat: 51.197, long: 0.782, ele: 91 [active: 1980-1997]	img/hourly-rain.png	24,24	0,-24
51.185	0.63	peckham	PECKHAM (00750) kent lat: 51.185, long: 0.63, ele: 29 [active: 1969-1972]	img/hourly-rain.png	24,24	0,-24
50.913	0.972	dungeness	DUNGENESS (00758) kent lat: 50.913, long: 0.972, ele: 6 [active: 1957-1961]	img/hourly-rain.png	24,24	0,-24
51.078	1.178	folkestone	FOLKESTONE (00763) kent lat: 51.078, long: 1.178, ele: 39 [active: 1919-1925]	img/hourly-rain.png	24,24	0,-24
51.358	1.135	herne-bay-no-2	HERNE BAY NO 2 (00765) kent lat: 51.358, long: 1.135, ele: 40 [active: 2000-2006]	img/hourly-rain.png	24,24	0,-24
51.157	1.392	st-margarets	ST MARGARETS (00773) kent lat: 51.157, long: 1.392, ele: 83 [active: 1971-1975]	img/hourly-rain.png	24,24	0,-24
51.232	1.403	deal	DEAL (00774) kent lat: 51.232, long: 1.403, ele: 2 [active: 1958-1971]	img/hourly-rain.png	24,24	0,-24
51.347	1.335	manston	MANSTON (00775) kent lat: 51.347, long: 1.335, ele: 49 [active: 1961-2017]	img/hourly-rain.png	24,24	0,-24
51.392	1.402	margate	MARGATE (00778) kent lat: 51.392, long: 1.402, ele: 16 [active: 1915-1925]	img/hourly-rain.png	24,24	0,-24
50.815	-0.922	thorney-island	THORNEY ISLAND (00779) west-sussex lat: 50.815, long: -0.922, ele: 4 [active: 1958-2017]	img/hourly-rain.png	24,24	0,-24
50.85	-0.707	tangmere	TANGMERE (00783) west-sussex lat: 50.85, long: -0.707, ele: 16 [active: 1987-1997]	img/hourly-rain.png	24,24	0,-24
50.836	-0.293	shoreham-airport	SHOREHAM AIRPORT (00795) west-sussex lat: 50.836, long: -0.293, ele: 2 [active: 1998-2017]	img/hourly-rain.png	24,24	0,-24
50.909	0.145	east-hoathly	EAST HOATHLY (00807) east-sussex lat: 50.909, long: 0.145, ele: 38 [active: 1963-1970]	img/hourly-rain.png	24,24	0,-24
50.782	0.309	eastbourne-coastguard	EASTBOURNE COASTGUARD (00809) east-sussex lat: 50.782, long: 0.309, ele: 3 [active: 1957-1974]	img/hourly-rain.png	24,24	0,-24
50.865	0.336	herstmonceux	HERSTMONCEUX (00810) east-sussex lat: 50.865, long: 0.336, ele: 18 [active: 1977-1992]	img/hourly-rain.png	24,24	0,-24
50.891	0.317	herstmonceux-west-end	HERSTMONCEUX, WEST END (00811) east-sussex lat: 50.891, long: 0.317, ele: 52 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
50.838	0.464	bexhill	BEXHILL (00812) east-sussex lat: 50.838, long: 0.464, ele: 4 [active: 1923-1925]	img/hourly-rain.png	24,24	0,-24
51.08	-0.815	liphook	LIPHOOK (00814) hampshire lat: 51.08, long: -0.815, ele: 98 [active: 1983-1988]	img/hourly-rain.png	24,24	0,-24
50.939	0.593	brede	BREDE (00816) east-sussex lat: 50.939, long: 0.593, ele: 82 [active: 1989-1992]	img/hourly-rain.png	24,24	0,-24
51.689	-1.308	abingdon	ABINGDON (00822) oxfordshire lat: 51.689, long: -1.308, ele: 69 [active: 1957-1975]	img/hourly-rain.png	24,24	0,-24
51.441	-0.938	reading-university-whiteknights	READING UNIVERSITY, WHITEKNIGHTS (00830) berkshire lat: 51.441, long: -0.938, ele: 66 [active: 2012-2017]	img/hourly-rain.png	24,24	0,-24
51.39	-0.786	bracknell-beaufort-park	BRACKNELL, BEAUFORT PARK (00838) berkshire lat: 51.39, long: -0.786, ele: 74 [active: 1980-2003]	img/hourly-rain.png	24,24	0,-24
50.779	-1.836	hurn	HURN (00842) dorset lat: 50.779, long: -1.836, ele: 10 [active: 1957-2017]	img/hourly-rain.png	24,24	0,-24
51.15	-1.57	middle-wallop	MIDDLE WALLOP (00847) hampshire lat: 51.15, long: -1.57, ele: 90 [active: 1989-2017]	img/hourly-rain.png	24,24	0,-24
50.905	-1.405	southampton-east-park	SOUTHAMPTON, EAST PARK (00849) hampshire lat: 50.905, long: -1.405, ele: 20 [active: 1969-1969]	img/hourly-rain.png	24,24	0,-24
50.901	-1.404	southampton	SOUTHAMPTON (00850) hampshire lat: 50.901, long: -1.404, ele: 19 [active: 1974-2001]	img/hourly-rain.png	24,24	0,-24
51.009	-1.335	otterbourne-w-wks	OTTERBOURNE W WKS (00855) hampshire lat: 51.009, long: -1.335, ele: 34 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
51.239	-0.945	odiham	ODIHAM (00862) hampshire lat: 51.239, long: -0.945, ele: 118 [active: 1993-2017]	img/hourly-rain.png	24,24	0,-24
51.178	-0.85	alice-holt-lodge	ALICE HOLT LODGE (00868) hampshire lat: 51.178, long: -0.85, ele: 115 [active: 2009-2017]	img/hourly-rain.png	24,24	0,-24
51.28	-0.773	south-farnborough	SOUTH FARNBOROUGH (00869) hampshire lat: 51.28, long: -0.773, ele: 65 [active: 1957-2017]	img/hourly-rain.png	24,24	0,-24
50.69	-1.448	wight-wellow	WIGHT: WELLOW (00874) isle-of-wight lat: 50.69, long: -1.448, ele: 25 [active: 1989-1992]	img/hourly-rain.png	24,24	0,-24
50.576	-1.297	wight-st-catherines-point	WIGHT: ST CATHERINES POINT (00876) isle-of-wight lat: 50.576, long: -1.297, ele: 20 [active: 1982-2017]	img/hourly-rain.png	24,24	0,-24
51.244	-1.766	netheravon	NETHERAVON (00882) wiltshire lat: 51.244, long: -1.766, ele: 129 [active: 1991-1995]	img/hourly-rain.png	24,24	0,-24
51.503	-1.992	lyneham	LYNEHAM (00886) wiltshire lat: 51.503, long: -1.992, ele: 145 [active: 1957-2017]	img/hourly-rain.png	24,24	0,-24
51.202	-1.806	larkhill	LARKHILL (00888) wiltshire lat: 51.202, long: -1.806, ele: 132 [active: 1995-2017]	img/hourly-rain.png	24,24	0,-24
51.162	-1.755	boscombe-down	BOSCOMBE DOWN (00889) wiltshire lat: 51.162, long: -1.755, ele: 126 [active: 1957-2017]	img/hourly-rain.png	24,24	0,-24
51.292	-1.776	upavon	UPAVON (00890) wiltshire lat: 51.292, long: -1.776, ele: 179 [active: 1957-1988]	img/hourly-rain.png	24,24	0,-24
55.674	-6.511	orsay	ORSAY (00896) argyll-in-strathclyde-region lat: 55.674, long: -6.511, ele: 23 [active: 1992-1998]	img/hourly-rain.png	24,24	0,-24
55.936	-6.125	rhuvaal	RHUVAAL (00897) argyll-in-strathclyde-region lat: 55.936, long: -6.125, ele: 20 [active: 1957-1982]	img/hourly-rain.png	24,24	0,-24
55.441	-5.697	machrihanish	MACHRIHANISH (00908) argyll-in-strathclyde-region lat: 55.441, long: -5.697, ele: 10 [active: 1965-2017]	img/hourly-rain.png	24,24	0,-24
56.45	-5.44	dunstaffnage	DUNSTAFFNAGE (00918) argyll-in-strathclyde-region lat: 56.45, long: -5.44, ele: 3 [active: 1980-2017]	img/hourly-rain.png	24,24	0,-24
56.028	-4.985	benmore-younger-botanic-garden	BENMORE, YOUNGER BOTANIC GARDEN (00926) argyll-in-strathclyde-region lat: 56.028, long: -4.985, ele: 12 [active: 1997-2005]	img/hourly-rain.png	24,24	0,-24
55.749	-4.908	gt-cumbrae-millport	GT CUMBRAE: MILLPORT (00940) buteshire lat: 55.749, long: -4.908, ele: 5 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
56.251	-4.712	sloy	SLOY (00946) dunbartonshire lat: 56.251, long: -4.712, ele: 12 [active: 1980-2006]	img/hourly-rain.png	24,24	0,-24
56.119	-3.919	stirling-s-wks	STIRLING S WKS (00956) stirling-in-central-region lat: 56.119, long: -3.919, ele: 7 [active: 1983-1999]	img/hourly-rain.png	24,24	0,-24
55.867	-4.386	renfrew	RENFREW (00970) renfrewshire lat: 55.867, long: -4.386, ele: 8 [active: 1930-1966]	img/hourly-rain.png	24,24	0,-24
55.869	-4.431	abbotsinch	ABBOTSINCH (00971) renfrewshire lat: 55.869, long: -4.431, ele: 5 [active: 1966-1999]	img/hourly-rain.png	24,24	0,-24
55.86	-4.264	glasgow-weather-centre	GLASGOW WEATHER CENTRE (00975) lanarkshire lat: 55.86, long: -4.264, ele: 40 [active: 1974-1985]	img/hourly-rain.png	24,24	0,-24
55.755	-4.172	east-kilbride-no-2	EAST KILBRIDE NO 2 (00978) lanarkshire lat: 55.755, long: -4.172, ele: 178 [active: 1980-2005]	img/hourly-rain.png	24,24	0,-24
55.861	-3.875	salsburgh	SALSBURGH (00982) lanarkshire lat: 55.861, long: -3.875, ele: 277 [active: 1994-2017]	img/hourly-rain.png	24,24	0,-24
55.627	-3.736	drumalbin	DRUMALBIN (00987) lanarkshire lat: 55.627, long: -3.736, ele: 245 [active: 1991-2017]	img/hourly-rain.png	24,24	0,-24
55.7	-3.634	carnwath	CARNWATH (00991) lanarkshire lat: 55.7, long: -3.634, ele: 208 [active: 1980-2005]	img/hourly-rain.png	24,24	0,-24
55.723	-4.893	hunterston-no-3	HUNTERSTON NO 3 (00996) ayrshire lat: 55.723, long: -4.893, ele: 8 [active: 1997-2005]	img/hourly-rain.png	24,24	0,-24
55.477	-4.565	auchincruive	AUCHINCRUIVE (01005) ayrshire lat: 55.477, long: -4.565, ele: 48 [active: 2005-2017]	img/hourly-rain.png	24,24	0,-24
55.501	-4.584	prestwick-no-2	PRESTWICK NO 2 (01006) ayrshire lat: 55.501, long: -4.584, ele: 16 [active: 1962-1993]	img/hourly-rain.png	24,24	0,-24
55.515	-4.585	prestwick-gannet	PRESTWICK, GANNET (01007) ayrshire lat: 55.515, long: -4.585, ele: 27 [active: 1994-2017]	img/hourly-rain.png	24,24	0,-24
55.601	-4.226	saughall	SAUGHALL (01013) ayrshire lat: 55.601, long: -4.226, ele: 221 [active: 1995-2014]	img/hourly-rain.png	24,24	0,-24
55.054	-3.645	dumfries-drungans	DUMFRIES, DRUNGANS (01015) kirkcudbrightshire lat: 55.054, long: -3.645, ele: 16 [active: 1983-2004]	img/hourly-rain.png	24,24	0,-24
55.312	-3.207	eskdalemuir	ESKDALEMUIR (01023) dumfriesshire lat: 55.312, long: -3.207, ele: 236 [active: 1954-2017]	img/hourly-rain.png	24,24	0,-24
55.099	-4.185	glenlee	GLENLEE (01027) kirkcudbrightshire lat: 55.099, long: -4.185, ele: 55 [active: 1980-2002]	img/hourly-rain.png	24,24	0,-24
54.803	-4.008	dundrennan	DUNDRENNAN (01033) kirkcudbrightshire lat: 54.803, long: -4.008, ele: 113 [active: 1990-2017]	img/hourly-rain.png	24,24	0,-24
54.926	-3.95	threave	THREAVE (01035) kirkcudbrightshire lat: 54.926, long: -3.95, ele: 73 [active: 2005-2017]	img/hourly-rain.png	24,24	0,-24
54.859	-4.935	west-freugh	WEST FREUGH (01039) wigtownshire lat: 54.859, long: -4.935, ele: 11 [active: 1961-2017]	img/hourly-rain.png	24,24	0,-24
54.635	-4.857	mull-of-galloway	MULL OF GALLOWAY (01041) wigtownshire lat: 54.635, long: -4.857, ele: 78 [active: 1957-1988]	img/hourly-rain.png	24,24	0,-24
54.703	-4.418	whithorn	WHITHORN (01043) wigtownshire lat: 54.703, long: -4.418, ele: 40 [active: 1982-1994]	img/hourly-rain.png	24,24	0,-24
54.325	-3.408	eskmeals	ESKMEALS (01054) cumbria lat: 54.325, long: -3.408, ele: 8 [active: 1994-2001]	img/hourly-rain.png	24,24	0,-24
54.518	-3.615	st-bees-head-no-2	ST BEES HEAD NO 2 (01055) cumbria lat: 54.518, long: -3.615, ele: 124 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
54.614	-3.157	keswick	KESWICK (01060) cumbria lat: 54.614, long: -3.157, ele: 81 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
54.768	-3.316	aspatria	ASPATRIA (01061) cumbria lat: 54.768, long: -3.316, ele: 62 [active: 1979-2004]	img/hourly-rain.png	24,24	0,-24
54.932	-3.159	drumburgh	DRUMBURGH (01066) cumbria lat: 54.932, long: -3.159, ele: 7 [active: 1995-2003]	img/hourly-rain.png	24,24	0,-24
54.62	-3.08	blencathra	BLENCATHRA (01067) cumbria lat: 54.62, long: -3.08, ele: 250 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
54.934	-2.964	carlisle	CARLISLE (01070) cumbria lat: 54.934, long: -2.964, ele: 28 [active: 1961-2017]	img/hourly-rain.png	24,24	0,-24
54.669	-2.705	whins-pond	WHINS POND (01071) cumbria lat: 54.669, long: -2.705, ele: 125 [active: 1989-1994]	img/hourly-rain.png	24,24	0,-24
54.67	-2.788	newton-rigg	NEWTON RIGG (01073) cumbria lat: 54.67, long: -2.788, ele: 169 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
54.572	-2.413	warcop-range	WARCOP RANGE (01074) cumbria lat: 54.572, long: -2.413, ele: 227 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
55.05	-2.554	spadeadam-no-2	SPADEADAM NO 2 (01076) cumbria lat: 55.05, long: -2.554, ele: 285 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
54.125	-3.258	walney-island	WALNEY ISLAND (01078) cumbria lat: 54.125, long: -3.258, ele: 15 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
54.259	-2.778	levens-hall	LEVENS HALL (01080) cumbria lat: 54.259, long: -2.778, ele: 7 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
54.502	-2.685	shap	SHAP (01083) cumbria lat: 54.502, long: -2.685, ele: 252 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
54.684	-2.45	great-dun-fell	GREAT DUN FELL (01084) cumbria lat: 54.684, long: -2.45, ele: 847 [active: 1997-1997]	img/hourly-rain.png	24,24	0,-24
53.775	-3.038	blackpool-squires-gate	BLACKPOOL, SQUIRES GATE (01090) lancashire lat: 53.775, long: -3.038, ele: 10 [active: 1957-2017]	img/hourly-rain.png	24,24	0,-24
53.55	-2.916	aughton	AUGHTON (01096) lancashire lat: 53.55, long: -2.916, ele: 54 [active: 1978-1996]	img/hourly-rain.png	24,24	0,-24
53.774	-2.705	preston-moor-park	PRESTON, MOOR PARK (01111) lancashire lat: 53.774, long: -2.705, ele: 33 [active: 2009-2017]	img/hourly-rain.png	24,24	0,-24
53.854	-2.767	myerscough	MYERSCOUGH (01112) lancashire lat: 53.854, long: -2.767, ele: 14 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
53.845	-2.47	stonyhurst	STONYHURST (01119) lancashire lat: 53.845, long: -2.47, ele: 115 [active: 2000-2017]	img/hourly-rain.png	24,24	0,-24
53.609	-2.179	rochdale	ROCHDALE (01125) greater-manchester lat: 53.609, long: -2.179, ele: 110 [active: 2007-2017]	img/hourly-rain.png	24,24	0,-24
53.4	-3.075	bidston	BIDSTON (01128) merseyside lat: 53.4, long: -3.075, ele: 60 [active: 1930-1935]	img/hourly-rain.png	24,24	0,-24
53.086	-2.526	nantwich-reaseheath-hall	NANTWICH, REASEHEATH HALL (01132) cheshire lat: 53.086, long: -2.526, ele: 40 [active: 2011-2017]	img/hourly-rain.png	24,24	0,-24
53.356	-2.281	ringway	RINGWAY (01135) greater-manchester lat: 53.356, long: -2.281, ele: 69 [active: 1989-2004]	img/hourly-rain.png	24,24	0,-24
53.259	-3.509	rhyl-no-2	RHYL NO 2 (01137) clwyd lat: 53.259, long: -3.509, ele: 77 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
53.314	-3.501	rhyl	RHYL (01139) clwyd lat: 53.314, long: -3.501, ele: 9 [active: 1915-1926]	img/hourly-rain.png	24,24	0,-24
53.22	-3.209	moel-y-crio	MOEL-Y-CRIO (01142) clwyd lat: 53.22, long: -3.209, ele: 263 [active: 1995-2005]	img/hourly-rain.png	24,24	0,-24
53.175	-2.986	hawarden-airport	HAWARDEN AIRPORT (01144) clwyd lat: 53.175, long: -2.986, ele: 11 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
53.253	-4.536	valley	VALLEY (01145) gwynedd lat: 53.253, long: -4.536, ele: 10 [active: 1988-2017]	img/hourly-rain.png	24,24	0,-24
54.07	-1.771	pateley-bridge-ravens-nest	PATELEY BRIDGE, RAVENS NEST (25726) north-yorkshire lat: 54.07, long: -1.771, ele: 259 [active: 2011-2017]	img/hourly-rain.png	24,24	0,-24
52.686	1.687	hemsby-trial	HEMSBY TRIAL (25728) norfolk lat: 52.686, long: 1.687, ele: 14 [active: 2000-2001]	img/hourly-rain.png	24,24	0,-24
52.75	-4.799	bardsey-island	BARDSEY ISLAND (01158) gwynedd lat: 52.75, long: -4.799, ele: 15 [active: 1972-1987]	img/hourly-rain.png	24,24	0,-24
52.789	-4.741	aberdaron	ABERDARON (01161) gwynedd lat: 52.789, long: -4.741, ele: 95 [active: 1993-2017]	img/hourly-rain.png	24,24	0,-24
52.915	-4.158	porthmadog	PORTHMADOG (01166) gwynedd lat: 52.915, long: -4.158, ele: 7 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
53.068	-4.077	snowdon-summit	SNOWDON SUMMIT (01167) gwynedd lat: 53.068, long: -4.077, ele: 1040 [active: 1996-1997]	img/hourly-rain.png	24,24	0,-24
53.094	-3.941	capel-curig-no-3	CAPEL CURIG NO 3 (01171) gwynedd lat: 53.094, long: -3.941, ele: 216 [active: 1993-2017]	img/hourly-rain.png	24,24	0,-24
52.995	-4.082	nantmor	NANTMOR (01179) gwynedd lat: 52.995, long: -4.082, ele: 49 [active: 1994-2002]	img/hourly-rain.png	24,24	0,-24
52.908	-3.584	bala	BALA (01180) gwynedd lat: 52.908, long: -3.584, ele: 163 [active: 1997-2017]	img/hourly-rain.png	24,24	0,-24
52.951	-3.407	cynwyd	CYNWYD (01183) clwyd lat: 52.951, long: -3.407, ele: 227 [active: 1994-2003]	img/hourly-rain.png	24,24	0,-24
52.565	-3.712	aberhosan-rhoswydol	ABERHOSAN, RHOSWYDOL (01184) powys-north lat: 52.565, long: -3.712, ele: 244 [active: 1994-2003]	img/hourly-rain.png	24,24	0,-24
52.757	-3.465	lake-vyrnwy-no-2	LAKE VYRNWY NO 2 (01190) powys-north lat: 52.757, long: -3.465, ele: 360 [active: 1994-2017]	img/hourly-rain.png	24,24	0,-24
52.14	-4.571	aberporth	ABERPORTH (01198) dyfed lat: 52.14, long: -4.571, ele: 133 [active: 1957-2017]	img/hourly-rain.png	24,24	0,-24
52.272	-3.916	swyddffynnon	SWYDDFFYNNON (01204) dyfed lat: 52.272, long: -3.916, ele: 168 [active: 2012-2017]	img/hourly-rain.png	24,24	0,-24
52.432	-4.02	gogerddan	GOGERDDAN (01205) dyfed lat: 52.432, long: -4.02, ele: 31 [active: 2011-2017]	img/hourly-rain.png	24,24	0,-24
52.344	-3.948	trawsgoed	TRAWSGOED (01209) dyfed lat: 52.344, long: -3.948, ele: 63 [active: 1992-2017]	img/hourly-rain.png	24,24	0,-24
51.709	-5.053	milford-haven-conservancy-board	MILFORD HAVEN CONSERVANCY BOARD (01215) dyfed lat: 51.709, long: -5.053, ele: 44 [active: 1964-2017]	img/hourly-rain.png	24,24	0,-24
51.88	-5.124	brawdy	BRAWDY (01216) dyfed lat: 51.88, long: -5.124, ele: 111 [active: 1974-1992]	img/hourly-rain.png	24,24	0,-24
51.799	-4.967	haverfordwest	HAVERFORDWEST (01220) dyfed lat: 51.799, long: -4.967, ele: 41 [active: 1942-1955]	img/hourly-rain.png	24,24	0,-24
51.86	-4.922	scolton-country-park	SCOLTON COUNTRY PARK (01221) dyfed lat: 51.86, long: -4.922, ele: 75 [active: 2011-2017]	img/hourly-rain.png	24,24	0,-24
51.989	-4.679	whitechurch	WHITECHURCH (01223) dyfed lat: 51.989, long: -4.679, ele: 129 [active: 2011-2017]	img/hourly-rain.png	24,24	0,-24
51.714	-4.367	pembrey-sands	PEMBREY SANDS (01226) dyfed lat: 51.714, long: -4.367, ele: 3 [active: 1993-2017]	img/hourly-rain.png	24,24	0,-24
51.813	-3.861	brynamman	BRYNAMMAN (01234) dyfed lat: 51.813, long: -3.861, ele: 183 [active: 1969-1985]	img/hourly-rain.png	24,24	0,-24
51.949	-3.702	trecastle	TRECASTLE (01235) dyfed lat: 51.949, long: -3.702, ele: 312 [active: 1984-1987]	img/hourly-rain.png	24,24	0,-24
52.216	-3.452	llysdinam	LLYSDINAM (01238) powys-south lat: 52.216, long: -3.452, ele: 196 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
52.383	-3.534	cenarth	CENARTH (01240) powys-south lat: 52.383, long: -3.534, ele: 308 [active: 1976-1980]	img/hourly-rain.png	24,24	0,-24
52.389	-3.503	cenarth-mill	CENARTH MILL (01241) powys-south lat: 52.389, long: -3.503, ele: 282 [active: 1967-1975]	img/hourly-rain.png	24,24	0,-24
51.924	-3.489	libanus	LIBANUS (01249) powys-south lat: 51.924, long: -3.489, ele: 331 [active: 2012-2017]	img/hourly-rain.png	24,24	0,-24
51.566	-3.982	mumbles-head	MUMBLES HEAD (01255) west-glamorgan lat: 51.566, long: -3.982, ele: 43 [active: 1982-2017]	img/hourly-rain.png	24,24	0,-24
51.401	-3.344	rhoose	RHOOSE (01267) south-glamorgan lat: 51.401, long: -3.344, ele: 65 [active: 1957-1998]	img/hourly-rain.png	24,24	0,-24
51.636	-3.302	cilfynydd	CILFYNYDD (01268) mid-glamorgan lat: 51.636, long: -3.302, ele: 194 [active: 1974-1996]	img/hourly-rain.png	24,24	0,-24
51.478	-3.179	cardiff-weather-centre	CARDIFF WEATHER CENTRE (01271) south-glamorgan lat: 51.478, long: -3.179, ele: 52 [active: 1982-2006]	img/hourly-rain.png	24,24	0,-24
51.488	-3.189	cardiff-bute-park	CARDIFF, BUTE PARK (01272) south-glamorgan lat: 51.488, long: -3.189, ele: 9 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
51.784	-3.268	tredegar-bryn-bach-park-no-2	TREDEGAR, BRYN BACH PARK NO 2 (01276) gwent lat: 51.784, long: -3.268, ele: 360 [active: 2010-2017]	img/hourly-rain.png	24,24	0,-24
51.087	-3.609	liscombe	LISCOMBE (01285) somerset lat: 51.087, long: -3.609, ele: 348 [active: 1993-2017]	img/hourly-rain.png	24,24	0,-24
51.094	-3.485	exton	EXTON (01287) somerset lat: 51.094, long: -3.485, ele: 335 [active: 1973-1987]	img/hourly-rain.png	24,24	0,-24
51.201	-3.467	minehead	MINEHEAD (01288) somerset lat: 51.201, long: -3.467, ele: 8 [active: 1987-1988]	img/hourly-rain.png	24,24	0,-24
