lat	lon	title	description	icon	iconSize	iconOffset
53.875	-0.442	leconfield	LECONFIELD (00370) humberside lat: 53.875, long: -0.442, ele: 7 [active: 1959-2017]	img/daily-weather.png	24,24	0,-24
54.205	-0.295	filey	FILEY (00372) north-yorkshire lat: 54.205, long: -0.295, ele: 37 [active: 1959-1971]	img/daily-weather.png	24,24	0,-24
54.094	-0.176	bridlington-mrsc	BRIDLINGTON MRSC (00373) humberside lat: 54.094, long: -0.176, ele: 15 [active: 1990-2017]	img/daily-weather.png	24,24	0,-24
54.1	-0.208	bridlington	BRIDLINGTON (00374) humberside lat: 54.1, long: -0.208, ele: 48 [active: 1959-1980]	img/daily-weather.png	24,24	0,-24
54.095	-0.196	bridlington-cemetery	BRIDLINGTON CEMETERY (00375) humberside lat: 54.095, long: -0.196, ele: 25 [active: 1982-1989]	img/daily-weather.png	24,24	0,-24
53.622	0.141	kilnsea	KILNSEA (00376) humberside lat: 53.622, long: 0.141, ele: 12 [active: 1957-1976]	img/daily-weather.png	24,24	0,-24
53.575	0.111	spurn-point	SPURN POINT (00377) humberside lat: 53.575, long: 0.111, ele: 6 [active: 1982-1986]	img/daily-weather.png	24,24	0,-24
53.844	-0.103	cowden	COWDEN (00379) humberside lat: 53.844, long: -0.103, ele: 15 [active: 1995-1997]	img/daily-weather.png	24,24	0,-24
53.409	-0.771	gainsborough	GAINSBOROUGH (00380) lincolnshire lat: 53.409, long: -0.771, ele: 34 [active: 1960-1963]	img/daily-weather.png	24,24	0,-24
53.307	-0.548	scampton	SCAMPTON (00381) lincolnshire lat: 53.307, long: -0.548, ele: 57 [active: 1984-2017]	img/daily-weather.png	24,24	0,-24
53.637	-0.659	normanby-hall	NORMANBY HALL (00382) humberside lat: 53.637, long: -0.659, ele: 47 [active: 1993-2010]	img/daily-weather.png	24,24	0,-24
53.108	-0.549	navenby	NAVENBY (00383) lincolnshire lat: 53.108, long: -0.549, ele: 18 [active: 1962-1965]	img/daily-weather.png	24,24	0,-24
53.175	-0.523	waddington	WADDINGTON (00384) lincolnshire lat: 53.175, long: -0.523, ele: 68 [active: 1949-2017]	img/daily-weather.png	24,24	0,-24
53.235	-0.56	lincoln	LINCOLN (00385) lincolnshire lat: 53.235, long: -0.56, ele: 6 [active: 1959-1982]	img/daily-weather.png	24,24	0,-24
53.031	-0.504	cranwell	CRANWELL (00386) lincolnshire lat: 53.031, long: -0.504, ele: 63 [active: 1930-2017]	img/daily-weather.png	24,24	0,-24
53.562	-0.489	brigg	BRIGG (00387) lincolnshire lat: 53.562, long: -0.489, ele: 3 [active: 1964-1977]	img/daily-weather.png	24,24	0,-24
52.755	-0.318	bourne	BOURNE (00388) lincolnshire lat: 52.755, long: -0.318, ele: 2 [active: 1990-1998]	img/daily-weather.png	24,24	0,-24
53.503	-0.37	caistor	CAISTOR (00389) lincolnshire lat: 53.503, long: -0.37, ele: 21 [active: 1965-1982]	img/daily-weather.png	24,24	0,-24
53.095	0.321	gibraltar-point	GIBRALTAR POINT (00390) lincolnshire lat: 53.095, long: 0.321, ele: 3 [active: 1987-1989]	img/daily-weather.png	24,24	0,-24
53.425	-0.286	walesby	WALESBY (00391) lincolnshire lat: 53.425, long: -0.286, ele: 115 [active: 1994-2005]	img/daily-weather.png	24,24	0,-24
52.937	-0.068	kirton-horticulture	KIRTON, HORTICULTURE (00392) lincolnshire lat: 52.937, long: -0.068, ele: 4 [active: 1974-2009]	img/daily-weather.png	24,24	0,-24
53.094	-0.173	coningsby	CONINGSBY (00393) lincolnshire lat: 53.094, long: -0.173, ele: 6 [active: 1978-2017]	img/daily-weather.png	24,24	0,-24
53.445	-0.202	binbrook	BINBROOK (00394) lincolnshire lat: 53.445, long: -0.202, ele: 108 [active: 1963-1992]	img/daily-weather.png	24,24	0,-24
52.873	0.139	holbeach-no-2	HOLBEACH NO 2 (00395) lincolnshire lat: 52.873, long: 0.139, ele: 3 [active: 1991-2017]	img/daily-weather.png	24,24	0,-24
53.249	0.077	driby	DRIBY (00396) lincolnshire lat: 53.249, long: 0.077, ele: 41 [active: 1979-1997]	img/daily-weather.png	24,24	0,-24
53.45	0.033	covenham	COVENHAM (00397) lincolnshire lat: 53.45, long: 0.033, ele: 3 [active: 1979-1990]	img/daily-weather.png	24,24	0,-24
53.552	-0.018	cleethorpes	CLEETHORPES (00398) humberside lat: 53.552, long: -0.018, ele: 7 [active: 1959-1981]	img/daily-weather.png	24,24	0,-24
53.55	-0.03	cleethorpes-haverstoe-park	CLEETHORPES, HAVERSTOE PARK (00399) humberside lat: 53.55, long: -0.03, ele: 7 [active: 1981-2003]	img/daily-weather.png	24,24	0,-24
52.76	0.193	sutton-bridge-exp-sta	SUTTON BRIDGE EXP STA (00400) lincolnshire lat: 52.76, long: 0.193, ele: 4 [active: 1965-1979]	img/daily-weather.png	24,24	0,-24
53.361	0.097	manby	MANBY (00401) lincolnshire lat: 53.361, long: 0.097, ele: 13 [active: 1957-1974]	img/daily-weather.png	24,24	0,-24
53.148	0.346	skegness	SKEGNESS (00403) lincolnshire lat: 53.148, long: 0.346, ele: 6 [active: 1904-2017]	img/daily-weather.png	24,24	0,-24
53.222	-0.505	lincoln-canwick	LINCOLN (CANWICK) (00404) lincolnshire lat: 53.222, long: -0.505, ele: 7 [active: 1983-1996]	img/daily-weather.png	24,24	0,-24
53.475	0.153	donna-nook-no-2	DONNA NOOK NO 2 (00405) lincolnshire lat: 53.475, long: 0.153, ele: 8 [active: 1993-2017]	img/daily-weather.png	24,24	0,-24
52.745	0.288	terrington-st-clement	TERRINGTON ST CLEMENT (00406) norfolk lat: 52.745, long: 0.288, ele: 2 [active: 1959-2007]	img/daily-weather.png	24,24	0,-24
52.583	0.346	denver	DENVER (00407) norfolk lat: 52.583, long: 0.346, ele: 3 [active: 1978-2017]	img/daily-weather.png	24,24	0,-24
52.626	1.298	norwich-weather-centre	NORWICH WEATHER CENTRE (00408) norfolk lat: 52.626, long: 1.298, ele: 35 [active: 1987-2000]	img/daily-weather.png	24,24	0,-24
52.651	0.566	marham	MARHAM (00409) norfolk lat: 52.651, long: 0.566, ele: 21 [active: 1957-2017]	img/daily-weather.png	24,24	0,-24
52.952	0.499	hunstanton-no-2	HUNSTANTON NO 2 (00411) norfolk lat: 52.952, long: 0.499, ele: 15 [active: 1988-2009]	img/daily-weather.png	24,24	0,-24
52.479	0.668	santon-downham-grimes-graves	SANTON DOWNHAM, GRIMES GRAVES (00412) norfolk lat: 52.479, long: 0.668, ele: 24 [active: 1959-1988]	img/daily-weather.png	24,24	0,-24
52.459	0.671	santon-downham	SANTON DOWNHAM (00413) suffolk lat: 52.459, long: 0.671, ele: 6 [active: 1988-2016]	img/daily-weather.png	24,24	0,-24
52.771	0.778	south-raynham	SOUTH RAYNHAM (00414) norfolk lat: 52.771, long: 0.778, ele: 68 [active: 1989-2000]	img/daily-weather.png	24,24	0,-24
52.786	0.737	west-raynham	WEST RAYNHAM (00415) norfolk lat: 52.786, long: 0.737, ele: 73 [active: 1957-1969]	img/daily-weather.png	24,24	0,-24
52.851	0.755	sculthorpe	SCULTHORPE (00416) norfolk lat: 52.851, long: 0.755, ele: 65 [active: 1978-1979]	img/daily-weather.png	24,24	0,-24
52.387	1.052	bressingham	BRESSINGHAM (00417) norfolk lat: 52.387, long: 1.052, ele: 35 [active: 1987-1991]	img/daily-weather.png	24,24	0,-24
52.68	0.959	east-dereham-neatherd	EAST DEREHAM, NEATHERD (00418) norfolk lat: 52.68, long: 0.959, ele: 53 [active: 1979-1982]	img/daily-weather.png	24,24	0,-24
52.685	0.949	east-dereham	EAST DEREHAM (00419) norfolk lat: 52.685, long: 0.949, ele: 53 [active: 1965-1976]	img/daily-weather.png	24,24	0,-24
52.859	1.073	melton-constable-stody-estate	MELTON CONSTABLE, STODY ESTATE (00420) norfolk lat: 52.859, long: 1.073, ele: 54 [active: 1993-2003]	img/daily-weather.png	24,24	0,-24
52.949	1.122	weybourne	WEYBOURNE (00421) norfolk lat: 52.949, long: 1.122, ele: 21 [active: 1991-2017]	img/daily-weather.png	24,24	0,-24
52.555	1.039	morley-st-botolph	MORLEY ST BOTOLPH (00422) norfolk lat: 52.555, long: 1.039, ele: 46 [active: 1968-2005]	img/daily-weather.png	24,24	0,-24
52.663	1.216	costessey	COSTESSEY (00423) norfolk lat: 52.663, long: 1.216, ele: 18 [active: 1972-1975]	img/daily-weather.png	24,24	0,-24
52.934	1.291	cromer	CROMER (00426) norfolk lat: 52.934, long: 1.291, ele: 37 [active: 1902-2016]	img/daily-weather.png	24,24	0,-24
52.365	1.158	scole	SCOLE (00427) norfolk lat: 52.365, long: 1.158, ele: 27 [active: 1971-1980]	img/daily-weather.png	24,24	0,-24
52.662	1.327	sprowston	SPROWSTON (00428) norfolk lat: 52.662, long: 1.327, ele: 28 [active: 1959-1968]	img/daily-weather.png	24,24	0,-24
52.757	1.351	coltishall	COLTISHALL (00429) norfolk lat: 52.757, long: 1.351, ele: 17 [active: 1962-2006]	img/daily-weather.png	24,24	0,-24
52.473	1.429	ditchingham-no-2	DITCHINGHAM NO 2 (00430) norfolk lat: 52.473, long: 1.429, ele: 26 [active: 1992-1999]	img/daily-weather.png	24,24	0,-24
52.637	1.506	burlingham	BURLINGHAM (00431) norfolk lat: 52.637, long: 1.506, ele: 27 [active: 1959-1976]	img/daily-weather.png	24,24	0,-24
52.572	1.738	gorleston	GORLESTON (00432) norfolk lat: 52.572, long: 1.738, ele: 4 [active: 1930-1984]	img/daily-weather.png	24,24	0,-24
52.686	1.687	hemsby	HEMSBY (00433) norfolk lat: 52.686, long: 1.687, ele: 13 [active: 1978-2001]	img/daily-weather.png	24,24	0,-24
52.372	0.471	mildenhall	MILDENHALL (00434) suffolk lat: 52.372, long: 0.471, ele: 5 [active: 1949-1969]	img/daily-weather.png	24,24	0,-24
52.261	0.566	brooms-barn	BROOMS BARN (00435) suffolk lat: 52.261, long: 0.566, ele: 75 [active: 1964-2016]	img/daily-weather.png	24,24	0,-24
52.091	0.628	cavendish	CAVENDISH (00436) suffolk lat: 52.091, long: 0.628, ele: 55 [active: 1977-2017]	img/daily-weather.png	24,24	0,-24
52.06	1.284	martlesham-heath	MARTLESHAM HEATH (00437) suffolk lat: 52.06, long: 1.284, ele: 25 [active: 1984-1987]	img/daily-weather.png	24,24	0,-24
52.34	0.77	honington	HONINGTON (00438) suffolk lat: 52.34, long: 0.77, ele: 51 [active: 1969-2002]	img/daily-weather.png	24,24	0,-24
51.96	1.023	east-bergholt	EAST BERGHOLT (00439) suffolk lat: 51.96, long: 1.023, ele: 7 [active: 1959-2017]	img/daily-weather.png	24,24	0,-24
52.124	0.957	wattisham	WATTISHAM (00440) suffolk lat: 52.124, long: 0.957, ele: 89 [active: 1959-2017]	img/daily-weather.png	24,24	0,-24
52.236	0.973	haughley	HAUGHLEY (00441) suffolk lat: 52.236, long: 0.973, ele: 62 [active: 1974-1982]	img/daily-weather.png	24,24	0,-24
52.163	1.28	charsfield	CHARSFIELD (00442) suffolk lat: 52.163, long: 1.28, ele: 49 [active: 1992-2011]	img/daily-weather.png	24,24	0,-24
51.947	1.325	felixstowe	FELIXSTOWE (00443) suffolk lat: 51.947, long: 1.325, ele: 3 [active: 1957-1961]	img/daily-weather.png	24,24	0,-24
52.012	1.264	levington	LEVINGTON (00444) suffolk lat: 52.012, long: 1.264, ele: 22 [active: 1977-1996]	img/daily-weather.png	24,24	0,-24
52.247	1.621	westleton	WESTLETON (00445) suffolk lat: 52.247, long: 1.621, ele: 10 [active: 1988-2015]	img/daily-weather.png	24,24	0,-24
52.147	1.603	aldeburgh	ALDEBURGH (00448) suffolk lat: 52.147, long: 1.603, ele: 7 [active: 1965-1978]	img/daily-weather.png	24,24	0,-24
52.49	1.744	lowestoft	LOWESTOFT (00449) suffolk lat: 52.49, long: 1.744, ele: 25 [active: 1901-2003]	img/daily-weather.png	24,24	0,-24
52.257	-0.028	boxworth-home-paddock	BOXWORTH, HOME PADDOCK (00450) cambridgeshire lat: 52.257, long: -0.028, ele: 48 [active: 1959-1976]	img/daily-weather.png	24,24	0,-24
52.251	-0.033	boxworth-samson-field	BOXWORTH, SAMSON FIELD (00451) cambridgeshire lat: 52.251, long: -0.033, ele: 53 [active: 1977-1998]	img/daily-weather.png	24,24	0,-24
52.422	0.1	mepal	MEPAL (00452) cambridgeshire lat: 52.422, long: 0.1, ele: -2 [active: 1967-2005]	img/daily-weather.png	24,24	0,-24
52.55	0.093	march	MARCH (00453) cambridgeshire lat: 52.55, long: 0.093, ele: 2 [active: 1970-2002]	img/daily-weather.png	24,24	0,-24
52.194	0.129	cambridge-botanic-garden	CAMBRIDGE, BOTANIC GARDEN (00454) cambridgeshire lat: 52.194, long: 0.129, ele: 13 [active: 1911-2017]	img/daily-weather.png	24,24	0,-24
52.245	0.1	cambridge-niab	CAMBRIDGE, NIAB (00455) cambridgeshire lat: 52.245, long: 0.1, ele: 26 [active: 1959-2011]	img/daily-weather.png	24,24	0,-24
52.402	-0.237	monks-wood	MONKS WOOD (00456) cambridgeshire lat: 52.402, long: -0.237, ele: 41 [active: 1963-2017]	img/daily-weather.png	24,24	0,-24
52.354	-0.116	wyton	WYTON (00457) cambridgeshire lat: 52.354, long: -0.116, ele: 40 [active: 1957-1995]	img/daily-weather.png	24,24	0,-24
52.014	-0.596	woburn	WOBURN (00458) bedfordshire lat: 52.014, long: -0.596, ele: 89 [active: 1904-2017]	img/daily-weather.png	24,24	0,-24
51.886	-0.54	dunstable	DUNSTABLE (00459) bedfordshire lat: 51.886, long: -0.54, ele: 157 [active: 1957-1960]	img/daily-weather.png	24,24	0,-24
52.227	-0.465	bedford	BEDFORD (00461) bedfordshire lat: 52.227, long: -0.465, ele: 85 [active: 1980-2017]	img/daily-weather.png	24,24	0,-24
52.148	-0.432	goldington	GOLDINGTON (00462) bedfordshire lat: 52.148, long: -0.432, ele: 33 [active: 1959-1961]	img/daily-weather.png	24,24	0,-24
51.897	-0.419	luton-wardown-park	LUTON, WARDOWN PARK (00463) bedfordshire lat: 51.897, long: -0.419, ele: 116 [active: 1959-1966]	img/daily-weather.png	24,24	0,-24
52.01	-0.41	silsoe	SILSOE (00464) bedfordshire lat: 52.01, long: -0.41, ele: 59 [active: 1959-1999]	img/daily-weather.png	24,24	0,-24
52.104	-0.423	cardington	CARDINGTON (00465) bedfordshire lat: 52.104, long: -0.423, ele: 29 [active: 1957-1980]	img/daily-weather.png	24,24	0,-24
51.882	-0.377	luton	LUTON (00466) bedfordshire lat: 51.882, long: -0.377, ele: 158 [active: 1967-1989]	img/daily-weather.png	24,24	0,-24
54.076	-2.86	morecambe-no-2	MORECAMBE NO 2 (16851) lancashire lat: 54.076, long: -2.86, ele: 7 [active: 1994-2017]	img/daily-weather.png	24,24	0,-24
51.724	-0.544	bovingdon	BOVINGDON (00468) hertfordshire lat: 51.724, long: -0.544, ele: 157 [active: 1957-1967]	img/daily-weather.png	24,24	0,-24
51.662	-0.328	aldenham-school-no-2	ALDENHAM SCHOOL NO 2 (00469) hertfordshire lat: 51.662, long: -0.328, ele: 91 [active: 1964-2007]	img/daily-weather.png	24,24	0,-24
51.702	-0.376	garston-building-research	GARSTON, BUILDING RESEARCH  (00470) hertfordshire lat: 51.702, long: -0.376, ele: 78 [active: 1961-1982]	img/daily-weather.png	24,24	0,-24
51.807	-0.36	rothamsted	ROTHAMSTED (00471) hertfordshire lat: 51.807, long: -0.36, ele: 128 [active: 1911-2017]	img/daily-weather.png	24,24	0,-24
51.756	-0.288	st-albans-oaklands	ST ALBANS, OAKLANDS (00472) hertfordshire lat: 51.756, long: -0.288, ele: 80 [active: 1959-1984]	img/daily-weather.png	24,24	0,-24
51.997	-0.242	letchworth	LETCHWORTH (00474) hertfordshire lat: 51.997, long: -0.242, ele: 59 [active: 1962-1978]	img/daily-weather.png	24,24	0,-24
51.776	-0.095	bayfordbury	BAYFORDBURY (00475) hertfordshire lat: 51.776, long: -0.095, ele: 67 [active: 1959-1960]	img/daily-weather.png	24,24	0,-24
51.773	0.012	stanstead-abbots	STANSTEAD ABBOTS (00476) hertfordshire lat: 51.773, long: 0.012, ele: 30 [active: 1959-1993]	img/daily-weather.png	24,24	0,-24
51.777	-0.017	hoddesdon	HODDESDON (00477) hertfordshire lat: 51.777, long: -0.017, ele: 43 [active: 1959-1988]	img/daily-weather.png	24,24	0,-24
51.783	0.096	eastwick-lodge	EASTWICK LODGE (00478) essex lat: 51.783, long: 0.096, ele: 42 [active: 1959-1966]	img/daily-weather.png	24,24	0,-24
51.954	0.087	brent-pelham	BRENT PELHAM (00479) hertfordshire lat: 51.954, long: 0.087, ele: 113 [active: 1988-1991]	img/daily-weather.png	24,24	0,-24
51.664	0.041	high-beach	HIGH BEACH (00481) essex lat: 51.664, long: 0.041, ele: 110 [active: 1978-2013]	img/daily-weather.png	24,24	0,-24
51.777	0.095	little-parndon	LITTLE PARNDON (00482) hertfordshire lat: 51.777, long: 0.095, ele: 54 [active: 1967-1978]	img/daily-weather.png	24,24	0,-24
51.77	0.13	harlow	HARLOW (00483) essex lat: 51.77, long: 0.13, ele: 79 [active: 1964-1983]	img/daily-weather.png	24,24	0,-24
51.881	0.223	stansted	STANSTED (00484) essex lat: 51.881, long: 0.223, ele: 101 [active: 1957-1997]	img/daily-weather.png	24,24	0,-24
52.023	0.221	audley-end	AUDLEY END (00485) essex lat: 52.023, long: 0.221, ele: 52 [active: 1977-1978]	img/daily-weather.png	24,24	0,-24
51.506	0.427	stanford-le-hope	STANFORD-LE-HOPE (00486) essex lat: 51.506, long: 0.427, ele: 6 [active: 1974-1982]	img/daily-weather.png	24,24	0,-24
51.734	0.429	writtle	WRITTLE (00487) essex lat: 51.734, long: 0.429, ele: 32 [active: 1959-2016]	img/daily-weather.png	24,24	0,-24
52.059	0.492	wixoe	WIXOE (00488) essex lat: 52.059, long: 0.492, ele: 50 [active: 1978-1989]	img/daily-weather.png	24,24	0,-24
51.513	0.515	coryton	CORYTON (00489) essex lat: 51.513, long: 0.515, ele: 3 [active: 1959-1964]	img/daily-weather.png	24,24	0,-24
51.641	0.585	rettendon	RETTENDON (00490) essex lat: 51.641, long: 0.585, ele: 19 [active: 1987-2008]	img/daily-weather.png	24,24	0,-24
51.947	0.645	halstead	HALSTEAD (00491) essex lat: 51.947, long: 0.645, ele: 70 [active: 1975-1993]	img/daily-weather.png	24,24	0,-24
51.535	0.703	southend	SOUTHEND (00492) essex lat: 51.535, long: 0.703, ele: 27 [active: 1959-1970]	img/daily-weather.png	24,24	0,-24
51.726	0.696	maldon	MALDON (00493) essex lat: 51.726, long: 0.696, ele: 4 [active: 1959-1976]	img/daily-weather.png	24,24	0,-24
51.927	0.701	earls-colne	EARLS COLNE (00494) essex lat: 51.927, long: 0.701, ele: 51 [active: 1962-1975]	img/daily-weather.png	24,24	0,-24
51.603	0.604	rayleigh-rawreth-lane	RAYLEIGH, RAWRETH LANE (00495) essex lat: 51.603, long: 0.604, ele: 28 [active: 1980-1986]	img/daily-weather.png	24,24	0,-24
51.532	0.738	southend-southchurch-park	SOUTHEND, SOUTHCHURCH PARK (00496) essex lat: 51.532, long: 0.738, ele: 4 [active: 1971-2005]	img/daily-weather.png	24,24	0,-24
51.537	0.807	shoeburyness	SHOEBURYNESS (00497) essex lat: 51.537, long: 0.807, ele: 2 [active: 1930-1981]	img/daily-weather.png	24,24	0,-24
51.555	0.827	shoeburyness-landwick	SHOEBURYNESS, LANDWICK (00498) essex lat: 51.555, long: 0.827, ele: 2 [active: 1983-2017]	img/daily-weather.png	24,24	0,-24
51.917	0.926	colchester-severalls-lane	COLCHESTER, SEVERALLS LANE (00500) essex lat: 51.917, long: 0.926, ele: 46 [active: 1986-2005]	img/daily-weather.png	24,24	0,-24
51.785	1.148	clacton-on-sea	CLACTON-ON-SEA (00502) essex lat: 51.785, long: 1.148, ele: 16 [active: 1959-1995]	img/daily-weather.png	24,24	0,-24
51.851	1.266	walton-on-naze	WALTON ON NAZE (00503) essex lat: 51.851, long: 1.266, ele: 11 [active: 1959-1960]	img/daily-weather.png	24,24	0,-24
51.855	1.28	walton-on-the-naze	WALTON-ON-THE-NAZE (00504) essex lat: 51.855, long: 1.28, ele: 5 [active: 1962-1974]	img/daily-weather.png	24,24	0,-24
51.922	1.26	dovercourt-no-2	DOVERCOURT NO 2 (00505) essex lat: 51.922, long: 1.26, ele: 3 [active: 1959-1974]	img/daily-weather.png	24,24	0,-24
53.533	-1.857	holme-moss	HOLME MOSS (00506) west-yorkshire lat: 53.533, long: -1.857, ele: 520 [active: 1984-1995]	img/daily-weather.png	24,24	0,-24
53.988	-2.435	slaidburn	SLAIDBURN (00507) lancashire lat: 53.988, long: -2.435, ele: 192 [active: 1959-1996]	img/daily-weather.png	24,24	0,-24
54.1	-2.164	malham-tarn	MALHAM TARN (00509) north-yorkshire lat: 54.1, long: -2.164, ele: 381 [active: 1959-2017]	img/daily-weather.png	24,24	0,-24
53.663	-1.952	rishworth	RISHWORTH (00510) west-yorkshire lat: 53.663, long: -1.952, ele: 170 [active: 1990-1992]	img/daily-weather.png	24,24	0,-24
53.846	-1.862	bingley-no-1	BINGLEY, NO 1 (00512) west-yorkshire lat: 53.846, long: -1.862, ele: 186 [active: 1959-1961]	img/daily-weather.png	24,24	0,-24
53.811	-1.867	bingley-no-2	BINGLEY, NO 2 (00513) west-yorkshire lat: 53.811, long: -1.867, ele: 262 [active: 1973-2017]	img/daily-weather.png	24,24	0,-24
53.645	-1.755	huddersfield	HUDDERSFIELD (00514) west-yorkshire lat: 53.645, long: -1.755, ele: 99 [active: 1959-1977]	img/daily-weather.png	24,24	0,-24
53.656	-1.831	huddersfield-oakes	HUDDERSFIELD, OAKES (00515) west-yorkshire lat: 53.656, long: -1.831, ele: 232 [active: 1957-1986]	img/daily-weather.png	24,24	0,-24
53.814	-1.774	bradford	BRADFORD (00516) west-yorkshire lat: 53.814, long: -1.774, ele: 134 [active: 1908-2013]	img/daily-weather.png	24,24	0,-24
53.927	-1.811	ilkley-no-2	ILKLEY NO 2 (00517) west-yorkshire lat: 53.927, long: -1.811, ele: 84 [active: 1959-1986]	img/daily-weather.png	24,24	0,-24
53.326	-1.542	dore	DORE (00518) south-yorkshire lat: 53.326, long: -1.542, ele: 212 [active: 1962-1964]	img/daily-weather.png	24,24	0,-24
53.354	-1.518	sheffield-ecclesall	SHEFFIELD, ECCLESALL (00519) south-yorkshire lat: 53.354, long: -1.518, ele: 210 [active: 1960-1962]	img/daily-weather.png	24,24	0,-24
53.331	-1.537	sheffield-dore	SHEFFIELD, DORE (00520) south-yorkshire lat: 53.331, long: -1.537, ele: 206 [active: 1976-1985]	img/daily-weather.png	24,24	0,-24
53.613	-1.665	emley-moor	EMLEY MOOR (00521) west-yorkshire lat: 53.613, long: -1.665, ele: 259 [active: 1984-2010]	img/daily-weather.png	24,24	0,-24
53.728	-1.645	wilton-park	WILTON PARK (00522) west-yorkshire lat: 53.728, long: -1.645, ele: 130 [active: 1966-1971]	img/daily-weather.png	24,24	0,-24
53.801	-1.561	leeds-weather-centre	LEEDS WEATHER CENTRE (00523) west-yorkshire lat: 53.801, long: -1.561, ele: 64 [active: 1985-2003]	img/daily-weather.png	24,24	0,-24
54.015	-1.539	harrogate	HARROGATE (00524) north-yorkshire lat: 54.015, long: -1.539, ele: 66 [active: 1959-2003]	img/daily-weather.png	24,24	0,-24
53.381	-1.491	sheffield	SHEFFIELD (00525) south-yorkshire lat: 53.381, long: -1.491, ele: 131 [active: 1959-2017]	img/daily-weather.png	24,24	0,-24
53.675	-1.506	wakefield	WAKEFIELD (00528) west-yorkshire lat: 53.675, long: -1.506, ele: 35 [active: 1959-1965]	img/daily-weather.png	24,24	0,-24
53.628	-1.394	ryhill	RYHILL (00529) west-yorkshire lat: 53.628, long: -1.394, ele: 78 [active: 1994-2011]	img/daily-weather.png	24,24	0,-24
54.015	-1.585	killinghall	KILLINGHALL (00530) north-yorkshire lat: 54.015, long: -1.585, ele: 111 [active: 1959-1961]	img/daily-weather.png	24,24	0,-24
53.426	-1.347	rotherham	ROTHERHAM (00531) south-yorkshire lat: 53.426, long: -1.347, ele: 86 [active: 1959-1970]	img/daily-weather.png	24,24	0,-24
53.684	-1.316	pontefract	PONTEFRACT (00532) west-yorkshire lat: 53.684, long: -1.316, ele: 78 [active: 1959-1981]	img/daily-weather.png	24,24	0,-24
53.836	-1.199	church-fenton	CHURCH FENTON (00533) north-yorkshire lat: 53.836, long: -1.199, ele: 8 [active: 1984-2013]	img/daily-weather.png	24,24	0,-24
53.869	-1.319	bramham	BRAMHAM (00534) west-yorkshire lat: 53.869, long: -1.319, ele: 54 [active: 1959-2017]	img/daily-weather.png	24,24	0,-24
53.828	-1.148	cawood	CAWOOD (00535) north-yorkshire lat: 53.828, long: -1.148, ele: 6 [active: 1959-2017]	img/daily-weather.png	24,24	0,-24
53.923	-1.163	askham-bryan	ASKHAM BRYAN (00536) north-yorkshire lat: 53.923, long: -1.163, ele: 32 [active: 1959-2005]	img/daily-weather.png	24,24	0,-24
53.549	-0.972	lindholme	LINDHOLME (00537) south-yorkshire lat: 53.549, long: -0.972, ele: 5 [active: 1957-1958]	img/daily-weather.png	24,24	0,-24
53.258	-1.914	buxton	BUXTON (00539) derbyshire lat: 53.258, long: -1.914, ele: 307 [active: 1889-2017]	img/daily-weather.png	24,24	0,-24
53.337	-1.887	chapel-en-le-frith	CHAPEL EN LE FRITH (00540) derbyshire lat: 53.337, long: -1.887, ele: 274 [active: 1959-1966]	img/daily-weather.png	24,24	0,-24
53.009	-1.724	ashbourne	ASHBOURNE (00541) derbyshire lat: 53.009, long: -1.724, ele: 175 [active: 1989-1991]	img/daily-weather.png	24,24	0,-24
52.737	-1.641	coton-in-the-elms	COTON-IN-THE-ELMS (00542) derbyshire lat: 52.737, long: -1.641, ele: 85 [active: 1991-2011]	img/daily-weather.png	24,24	0,-24
52.936	-1.506	derby-markeaton-park	DERBY, MARKEATON PARK (00543) derbyshire lat: 52.936, long: -1.506, ele: 58 [active: 1984-1990]	img/daily-weather.png	24,24	0,-24
53.227	-1.611	chatsworth-gardens	CHATSWORTH GARDENS (00544) derbyshire lat: 53.227, long: -1.611, ele: 133 [active: 1965-1974]	img/daily-weather.png	24,24	0,-24
53.288	-1.579	barbrook	BARBROOK (00545) derbyshire lat: 53.288, long: -1.579, ele: 323 [active: 1978-1979]	img/daily-weather.png	24,24	0,-24
52.84	-1.553	repton-school	REPTON SCHOOL (00546) derbyshire lat: 52.84, long: -1.553, ele: 55 [active: 1968-1972]	img/daily-weather.png	24,24	0,-24
52.922	-1.527	mackworth	MACKWORTH (00547) derbyshire lat: 52.922, long: -1.527, ele: 89 [active: 1960-1974]	img/daily-weather.png	24,24	0,-24
53.017	-1.486	belper	BELPER (00548) derbyshire lat: 53.017, long: -1.486, ele: 62 [active: 1958-1973]	img/daily-weather.png	24,24	0,-24
53.163	-1.48	ashover-no-2	ASHOVER NO 2 (00549) derbyshire lat: 53.163, long: -1.48, ele: 178 [active: 1967-2015]	img/daily-weather.png	24,24	0,-24
52.927	-1.467	derby	DERBY (00550) derbyshire lat: 52.927, long: -1.467, ele: 48 [active: 1959-1978]	img/daily-weather.png	24,24	0,-24
52.957	-1.429	morley	MORLEY (00551) derbyshire lat: 52.957, long: -1.429, ele: 105 [active: 1959-2006]	img/daily-weather.png	24,24	0,-24
53.194	-1.435	wingerworth-no-2	WINGERWORTH NO 2 (00552) derbyshire lat: 53.194, long: -1.435, ele: 115 [active: 1968-1991]	img/daily-weather.png	24,24	0,-24
53.241	-1.426	chesterfield	CHESTERFIELD (00553) derbyshire lat: 53.241, long: -1.426, ele: 91 [active: 1959-1966]	img/daily-weather.png	24,24	0,-24
